# Item registry dump
# Minecraft: 1.20.1
# Entries: 18688
# Generated: 2025-12-05T20:47:16.2241068-03:00

alltheores:lead_ingot 9362
alltheores:lead_nugget 9363
alltheores:lead_ore 9359
alltheores:lead_plate 9500
alltheores:lead_rod 9454
alltheores:lead_shard 9611
alltheores:lumium_block 9545
alltheores:lumium_dust 9447
alltheores:lumium_gear 9494
alltheores:lumium_ingot 9536
alltheores:lumium_nugget 9527
alltheores:lumium_plate 9517
alltheores:lumium_rod 9471
alltheores:nether_aluminum_ore 9549
alltheores:nether_iridium_ore 9550
alltheores:nether_lead_ore 9551
alltheores:nether_nickel_ore 9552
alltheores:nether_osmium_ore 9553
alltheores:nether_platinum_ore 9554
alltheores:nether_silver_ore 9555
alltheores:nether_tin_ore 9556
alltheores:nether_uranium_ore 9557
alltheores:nether_zinc_ore 9558
alltheores:netherite_dust 9442
alltheores:nickel_block 9370
alltheores:nickel_clump 9634
alltheores:nickel_crystal 9623
alltheores:nickel_dust 9373
alltheores:nickel_gear 9478
alltheores:nickel_ingot 9371
alltheores:nickel_nugget 9372
alltheores:nickel_ore 9368
alltheores:nickel_plate 9501
alltheores:nickel_rod 9455
alltheores:nickel_shard 9612
alltheores:osmium_block 9379
alltheores:osmium_clump 9635
alltheores:osmium_crystal 9624
alltheores:osmium_dust 9382
alltheores:osmium_gear 9479
alltheores:osmium_ingot 9380
alltheores:osmium_nugget 9381
alltheores:osmium_ore 9376
alltheores:osmium_plate 9502
alltheores:osmium_rod 9456
alltheores:osmium_shard 9613
alltheores:other_aluminum_ore 9351
alltheores:other_coal_ore 9574
alltheores:other_copper_ore 9575
alltheores:other_diamond_ore 9581
alltheores:other_emerald_ore 9576
alltheores:other_gold_ore 9578
alltheores:other_iridium_ore 9432
alltheores:other_iron_ore 9577
alltheores:other_lapis_ore 9582
alltheores:other_lead_ore 9360
alltheores:other_nickel_ore 9369
alltheores:other_osmium_ore 9378
alltheores:other_platinum_ore 9387
alltheores:other_quartz_ore 9579
alltheores:other_redstone_ore 9580
alltheores:other_silver_ore 9396
alltheores:other_tin_ore 9405
alltheores:other_uranium_ore 9414
alltheores:other_zinc_ore 9423
alltheores:peridot 9592
alltheores:peridot_block 9590
alltheores:peridot_dust 9591
alltheores:peridot_ore 9589
alltheores:platinum_block 9388
alltheores:platinum_clump 9636
alltheores:platinum_crystal 9625
alltheores:platinum_dust 9391
alltheores:platinum_gear 9480
alltheores:platinum_ingot 9389
alltheores:platinum_nugget 9390
alltheores:platinum_ore 9386
alltheores:platinum_ore_hammer 9573
alltheores:platinum_plate 9503
alltheores:platinum_rod 9457
alltheores:platinum_shard 9614
alltheores:raw_aluminum 9356
alltheores:raw_aluminum_block 9348
alltheores:raw_iridium 9437
alltheores:raw_iridium_block 9429
alltheores:raw_lead 9365
alltheores:raw_lead_block 9357
alltheores:raw_nickel 9374
alltheores:raw_nickel_block 9366
alltheores:raw_osmium 9383
alltheores:raw_osmium_block 9375
alltheores:raw_platinum 9392
alltheores:raw_platinum_block 9384
alltheores:raw_silver 9401
alltheores:raw_silver_block 9393
alltheores:raw_tin 9410
alltheores:raw_tin_block 9402
alltheores:raw_uranium 9419
alltheores:raw_uranium_block 9411
alltheores:raw_zinc 9428
alltheores:raw_zinc_block 9420
alltheores:ruby 9587
alltheores:ruby_block 9585
alltheores:ruby_dust 9586
alltheores:ruby_ore 9584
alltheores:sapphire 9597
alltheores:sapphire_block 9595
alltheores:sapphire_dust 9596
alltheores:sapphire_ore 9594
alltheores:signalum_block 9546
alltheores:signalum_dust 9448
alltheores:signalum_gear 9495
alltheores:signalum_ingot 9537
alltheores:signalum_nugget 9528
alltheores:signalum_plate 9518
alltheores:signalum_rod 9472
alltheores:silver_block 9397
alltheores:silver_clump 9637
alltheores:silver_crystal 9626
alltheores:silver_dust 9400
alltheores:silver_gear 9481
alltheores:silver_ingot 9398
alltheores:silver_nugget 9399
alltheores:silver_ore 9395
alltheores:silver_plate 9504
alltheores:silver_rod 9458
alltheores:silver_shard 9615
alltheores:steel_block 9540
alltheores:steel_dust 9449
alltheores:steel_gear 9485
alltheores:steel_ingot 9531
alltheores:steel_nugget 9521
alltheores:steel_plate 9508
alltheores:steel_rod 9462
alltheores:tin_block 9406
alltheores:tin_clump 9638
alltheores:tin_crystal 9627
alltheores:tin_dust 9409
alltheores:tin_gear 9482
alltheores:tin_ingot 9407
alltheores:tin_nugget 9408
alltheores:tin_ore 9403
alltheores:tin_plate 9505
alltheores:tin_rod 9459
alltheores:tin_shard 9616
alltheores:uranium_block 9415
alltheores:uranium_clump 9639
alltheores:uranium_crystal 9628
alltheores:uranium_dust 9418
alltheores:uranium_gear 9483
alltheores:uranium_ingot 9416
alltheores:uranium_nugget 9417
alltheores:uranium_ore 9412
alltheores:uranium_plate 9506
alltheores:uranium_rod 9460
alltheores:uranium_shard 9617
alltheores:zinc_block 9424
alltheores:zinc_clump 9640
alltheores:zinc_crystal 9629
alltheores:zinc_dust 9427
alltheores:zinc_gear 9484
alltheores:zinc_ingot 9425
alltheores:zinc_nugget 9426
alltheores:zinc_ore 9421
alltheores:zinc_plate 9507
alltheores:zinc_rod 9461
alltheores:zinc_shard 9618
apotheosis:ancient_material 2272
apotheosis:augmenting_table 2285
apotheosis:beeshelf 2222
apotheosis:blazing_hellshelf 2223
apotheosis:boots_tome 2224
apotheosis:boss_summoner 2280
apotheosis:bow_tome 2225
apotheosis:broadhead_arrow 2008
apotheosis:chestplate_tome 2226
apotheosis:common_material 2267
apotheosis:crystal_seashelf 2227
apotheosis:deepshelf 2228
apotheosis:diamond_mining_arrow 2011
apotheosis:dormant_deepshelf 2229
apotheosis:draconic_endshelf 2230
apotheosis:echoing_deepshelf 2231
apotheosis:echoing_sculkshelf 2232
apotheosis:ender_lead 2004
apotheosis:ender_library 2233
apotheosis:endshelf 2234
apotheosis:epic_material 2270
apotheosis:explosive_arrow 2009
apotheosis:extraction_tome 2235
apotheosis:filtering_shelf 2265
apotheosis:fishing_tome 2236
apotheosis:gem 2286
apotheosis:gem_cutting_table 2284
apotheosis:gem_dust 2273
apotheosis:gem_fused_slate 2274
apotheosis:glowing_hellshelf 2237
apotheosis:heart_seashelf 2238
apotheosis:hellshelf 2239
apotheosis:helmet_tome 2240
apotheosis:improved_scrap_tome 2241
apotheosis:inert_trident 2242
apotheosis:infused_breath 2243
apotheosis:infused_hellshelf 2244
apotheosis:infused_seashelf 2245
apotheosis:iron_mining_arrow 2010
apotheosis:leggings_tome 2246
apotheosis:library 2247
apotheosis:lucky_foot 2005
apotheosis:melonshelf 2248
apotheosis:mythic_material 2271
apotheosis:obsidian_arrow 2007
apotheosis:other_tome 2249
apotheosis:pearl_endshelf 2250
apotheosis:pickaxe_tome 2251
apotheosis:potion_charm 2006
apotheosis:prismatic_web 2252
apotheosis:rare_material 2269
apotheosis:rectifier 2253
apotheosis:rectifier_t2 2254
apotheosis:rectifier_t3 2255
apotheosis:reforging_table 2282
apotheosis:salvaging_table 2283
apotheosis:scrap_tome 2256
apotheosis:seashelf 2257
apotheosis:sightshelf 2258
apotheosis:sightshelf_t2 2259
apotheosis:sigil_of_enhancement 2278
apotheosis:sigil_of_rebirth 2277
apotheosis:sigil_of_socketing 2275
apotheosis:sigil_of_unnaming 2279
apotheosis:sigil_of_withdrawal 2276
apotheosis:simple_reforging_table 2281
apotheosis:soul_touched_deepshelf 2260
apotheosis:soul_touched_sculkshelf 2261
apotheosis:stoneshelf 2262
apotheosis:treasure_shelf 2266
apotheosis:uncommon_material 2268
apotheosis:warden_tendril 2263
apotheosis:weapon_tome 2264
appbot:creative_mana_cell 18084
appbot:fluix_mana_pool 18082
appbot:mana_cell_housing 18083
appbot:mana_p2p_tunnel 18095
appbot:mana_storage_cell_16k 18087
appbot:mana_storage_cell_1k 18085
appbot:mana_storage_cell_256k 18089
appbot:mana_storage_cell_4k 18086
appbot:mana_storage_cell_64k 18088
appbot:portable_mana_storage_cell_16k 18092
appbot:portable_mana_storage_cell_1k 18090
appbot:portable_mana_storage_cell_256k 18094
appbot:portable_mana_storage_cell_4k 18091
appbot:portable_mana_storage_cell_64k 18093
appmek:chemical_cell_housing 18502
appmek:chemical_p2p_tunnel 18514
appmek:chemical_storage_cell_16k 18506
appmek:chemical_storage_cell_1k 18504
appmek:chemical_storage_cell_256k 18508
appmek:chemical_storage_cell_4k 18505
appmek:chemical_storage_cell_64k 18507
appmek:creative_chemical_cell 18503
appmek:portable_chemical_storage_cell_16k 18511
appmek:portable_chemical_storage_cell_1k 18509
appmek:portable_chemical_storage_cell_256k 18513
appmek:portable_chemical_storage_cell_4k 18510
appmek:portable_chemical_storage_cell_64k 18512
astages:limit_movement 16874
biomancy:absorption_boost 11606
biomancy:acid_bucket 11631
biomancy:acolyte_armor_boots 11625
biomancy:acolyte_armor_chestplate 11623
biomancy:acolyte_armor_helmet 11622
biomancy:acolyte_armor_leggings 11624
biomancy:adult_permeable_membrane 11662
biomancy:adult_permeable_membrane_pane 11663
biomancy:ageing_serum 11602
biomancy:baby_permeable_membrane 11660
biomancy:baby_permeable_membrane_pane 11661
biomancy:bile 11592
biomancy:bio_forge 11634
biomancy:bio_lab 11636
biomancy:bio_lantern_blue 11655
biomancy:bio_lantern_yellow 11654
biomancy:bio_lumens 11585
biomancy:biometric_membrane 11657
biomancy:bloomberry 11628
biomancy:bloomlight 11703
biomancy:bone_fragments 11578
biomancy:breeding_stimulant 11605
biomancy:caustic_gunblade 11619
biomancy:chiseled_flesh 11681
biomancy:chroma_sheep_spawn_egg 11714
biomancy:chrysalis 11643
biomancy:cleansing_serum 11607
biomancy:creator_mix 11630
biomancy:decaying_additive 11600
biomancy:decomposer 11635
biomancy:despoil_sickle 11615
biomancy:dev_arm_cannon 11620
biomancy:digester 11637
biomancy:elastic_fibers 11580
biomancy:enlargement_serum 11603
biomancy:essence 11612
biomancy:exotic_compound 11598
biomancy:exotic_dust 11586
biomancy:extractor 11616
biomancy:fertilizer 11629
biomancy:fibrous_flesh 11676
biomancy:fibrous_flesh_slab 11677
biomancy:fibrous_flesh_stairs 11678
biomancy:fibrous_flesh_wall 11679
biomancy:flesh 11668
biomancy:flesh_bits 11577
biomancy:flesh_blob_spawn_egg 11706
biomancy:flesh_chicken_spawn_egg 11713
biomancy:flesh_cow_spawn_egg 11710
biomancy:flesh_door 11648
biomancy:flesh_fence 11652
biomancy:flesh_fence_gate 11653
biomancy:flesh_iris_door 11647
biomancy:flesh_ladder 11651
biomancy:flesh_pig_spawn_egg 11712
biomancy:flesh_pillar 11680
biomancy:flesh_sheep_spawn_egg 11711
biomancy:flesh_slab 11669
biomancy:flesh_spike 11645
biomancy:flesh_stairs 11670
biomancy:flesh_wall 11671
biomancy:fleshkin_chest 11640
biomancy:fleshkin_pressure_plate 11646
biomancy:frenzy_serum 11609
biomancy:full_flesh_door 11649
biomancy:gem_fragments 11582
biomancy:genetic_compound 11597
biomancy:gift_sac 11613
biomancy:guide_book 11614
biomancy:healing_additive 11599
biomancy:hormone_secretion 11590
biomancy:hungry_flesh_blob_spawn_egg 11705
biomancy:impermeable_membrane 11658
biomancy:impermeable_membrane_pane 11659
biomancy:injector 11617
biomancy:insomnia_cure 11608
biomancy:legacy_flesh_blob_spawn_egg 11707
biomancy:living_flesh 11611
biomancy:malignant_flesh 11697
biomancy:malignant_flesh_slab 11698
biomancy:malignant_flesh_stairs 11699
biomancy:malignant_flesh_veins 11701
biomancy:malignant_flesh_wall 11700
biomancy:mascot_patterns 11632
biomancy:maw_hopper 11639
biomancy:mineral_fragment 11581
biomancy:mob_claw 11570
biomancy:mob_fang 11569
biomancy:mob_gland 11574
biomancy:mob_marrow 11572
biomancy:mob_sinew 11571
biomancy:modular_larynx 11644
biomancy:nutrient_bar 11627
biomancy:nutrient_paste 11626
biomancy:nutrients 11583
biomancy:organic_compound 11595
biomancy:organic_matter 11584
biomancy:ornate_flesh 11682
biomancy:ornate_flesh_slab 11683
biomancy:packed_flesh 11672
biomancy:packed_flesh_slab 11673
biomancy:packed_flesh_stairs 11674
biomancy:packed_flesh_wall 11675
biomancy:porous_primal_flesh 11693
biomancy:porous_primal_flesh_slab 11694
biomancy:porous_primal_flesh_stairs 11695
biomancy:porous_primal_flesh_wall 11696
biomancy:primal_bloom 11702
biomancy:primal_flesh 11685
biomancy:primal_flesh_slab 11686
biomancy:primal_flesh_stairs 11687
biomancy:primal_flesh_wall 11688
biomancy:primal_orifice 11704
biomancy:primal_permeable_membrane 11664
biomancy:primal_permeable_membrane_pane 11665
biomancy:primordial_bio_lantern 11656
biomancy:primordial_core 11610
biomancy:primordial_cradle 11633
biomancy:primordial_flesh_blob_spawn_egg 11708
biomancy:primordial_hungry_flesh_blob_spawn_egg 11709
biomancy:ravenous_claws 11618
biomancy:regenerative_fluid 11588
biomancy:rejuvenation_serum 11601
biomancy:shrinking_serum 11604
biomancy:smooth_primal_flesh 11689
biomancy:smooth_primal_flesh_slab 11690
biomancy:smooth_primal_flesh_stairs 11691
biomancy:smooth_primal_flesh_wall 11692
biomancy:stone_powder 11587
biomancy:storage_sac 11641
biomancy:tendon_chain 11650
biomancy:thick_fur_sheep_spawn_egg 11715
biomancy:thorn_shield 11621
biomancy:tongue 11638
biomancy:tough_fibers 11579
biomancy:toxin_extract 11591
biomancy:toxin_gland 11575
biomancy:tubular_flesh 11684
biomancy:undead_permeable_membrane 11666
biomancy:undead_permeable_membrane_pane 11667
biomancy:unstable_compound 11596
biomancy:vial 11594
biomancy:vial_holder 11642
biomancy:volatile_fluid 11593
biomancy:volatile_gland 11576
biomancy:withered_mob_marrow 11573
biomancy:withering_ooze 11589
biomesoplenty:barley 14349
biomesoplenty:black_sand 14105
biomesoplenty:black_sandstone 14106
biomesoplenty:black_sandstone_slab 14108
biomesoplenty:black_sandstone_stairs 14107
biomesoplenty:black_sandstone_wall 14109
biomesoplenty:blackstone_bulb 14134
biomesoplenty:blackstone_spines 14133
biomesoplenty:blood 14081
biomesoplenty:blood_bucket 14389
biomesoplenty:blue_hydrangea 14326
biomesoplenty:bop_icon 14386
biomesoplenty:bramble 14354
biomesoplenty:bramble_leaves 14355
biomesoplenty:brimstone 14124
biomesoplenty:brimstone_brick_slab 14127
biomesoplenty:brimstone_brick_stairs 14126
biomesoplenty:brimstone_brick_wall 14128
biomesoplenty:brimstone_bricks 14125
biomesoplenty:brimstone_bud 14132
biomesoplenty:brimstone_cluster 14131
biomesoplenty:brimstone_fumarole 14130
biomesoplenty:burning_blossom 14337
biomesoplenty:bush 14339
biomesoplenty:cattail 14351
biomesoplenty:chiseled_black_sandstone 14115
biomesoplenty:chiseled_brimstone_bricks 14129
biomesoplenty:chiseled_orange_sandstone 14103
biomesoplenty:chiseled_white_sandstone 14092
biomesoplenty:clover 14342
biomesoplenty:cut_black_sandstone 14113
biomesoplenty:cut_black_sandstone_slab 14114
biomesoplenty:cut_orange_sandstone 14101
biomesoplenty:cut_orange_sandstone_slab 14102
biomesoplenty:cut_white_sandstone 14090
biomesoplenty:cut_white_sandstone_slab 14091
biomesoplenty:dead_boat 14422
biomesoplenty:dead_branch 14262
biomesoplenty:dead_button 14276
biomesoplenty:dead_chest_boat 14423
biomesoplenty:dead_door 14273
biomesoplenty:dead_fence 14271
biomesoplenty:dead_fence_gate 14272
biomesoplenty:dead_grass 14347
biomesoplenty:dead_hanging_sign 14403
biomesoplenty:dead_leaves 14263
biomesoplenty:dead_log 14264
biomesoplenty:dead_planks 14268
biomesoplenty:dead_pressure_plate 14275
biomesoplenty:dead_sapling 14261
biomesoplenty:dead_sign 14402
biomesoplenty:dead_slab 14270
biomesoplenty:dead_stairs 14269
biomesoplenty:dead_trapdoor 14274
biomesoplenty:dead_wood 14265
biomesoplenty:desert_grass 14346
biomesoplenty:dried_salt 14116
biomesoplenty:dune_grass 14345
biomesoplenty:eyebulb 14121
biomesoplenty:fir_boat 14410
biomesoplenty:fir_button 14182
biomesoplenty:fir_chest_boat 14411
biomesoplenty:fir_door 14179
biomesoplenty:fir_fence 14177
biomesoplenty:fir_fence_gate 14178
biomesoplenty:fir_hanging_sign 14391
biomesoplenty:fir_leaves 14169
biomesoplenty:fir_log 14170
biomesoplenty:fir_planks 14174
biomesoplenty:fir_pressure_plate 14181
biomesoplenty:fir_sapling 14168
biomesoplenty:fir_sign 14390
biomesoplenty:fir_slab 14176
biomesoplenty:fir_stairs 14175
biomesoplenty:fir_trapdoor 14180
biomesoplenty:fir_wood 14171
biomesoplenty:flesh 14117
biomesoplenty:flesh_tendons 14119
biomesoplenty:flesh_tendons_strand 14120
biomesoplenty:flowering_oak_leaves 14157
biomesoplenty:flowering_oak_sapling 14156
biomesoplenty:glowflower 14335
biomesoplenty:glowing_moss_block 14144
biomesoplenty:glowing_moss_carpet 14145
biomesoplenty:glowshroom 14142
biomesoplenty:glowshroom_block 14143
biomesoplenty:glowworm_silk 14146
biomesoplenty:glowworm_silk_strand 14147
biomesoplenty:goldenrod 14328
biomesoplenty:hair 14122
biomesoplenty:hanging_cobweb 14149
biomesoplenty:hanging_cobweb_strand 14150
biomesoplenty:hellbark_boat 14428
biomesoplenty:hellbark_button 14321
biomesoplenty:hellbark_chest_boat 14429
biomesoplenty:hellbark_door 14318
biomesoplenty:hellbark_fence 14316
biomesoplenty:hellbark_fence_gate 14317
biomesoplenty:hellbark_hanging_sign 14409
biomesoplenty:hellbark_leaves 14308
biomesoplenty:hellbark_log 14309
biomesoplenty:hellbark_planks 14313
biomesoplenty:hellbark_pressure_plate 14320
biomesoplenty:hellbark_sapling 14307
biomesoplenty:hellbark_sign 14408
biomesoplenty:hellbark_slab 14315
biomesoplenty:hellbark_stairs 14314
biomesoplenty:hellbark_trapdoor 14319
biomesoplenty:hellbark_wood 14310
biomesoplenty:high_grass 14340
biomesoplenty:high_grass_plant 14341
biomesoplenty:huge_clover_petal 14343
biomesoplenty:huge_lily_pad 14344
biomesoplenty:icy_iris 14334
biomesoplenty:jacaranda_boat 14416
biomesoplenty:jacaranda_button 14227
biomesoplenty:jacaranda_chest_boat 14417
biomesoplenty:jacaranda_door 14224
biomesoplenty:jacaranda_fence 14222
biomesoplenty:jacaranda_fence_gate 14223
biomesoplenty:jacaranda_hanging_sign 14397
biomesoplenty:jacaranda_leaves 14214
biomesoplenty:jacaranda_log 14215
biomesoplenty:jacaranda_planks 14219
biomesoplenty:jacaranda_pressure_plate 14226
biomesoplenty:jacaranda_sapling 14213
biomesoplenty:jacaranda_sign 14396
biomesoplenty:jacaranda_slab 14221
biomesoplenty:jacaranda_stairs 14220
biomesoplenty:jacaranda_trapdoor 14225
biomesoplenty:jacaranda_wood 14216
biomesoplenty:large_rose_quartz_bud 14137
biomesoplenty:lavender 14324
biomesoplenty:magic_boat 14424
biomesoplenty:magic_button 14291
biomesoplenty:magic_chest_boat 14425
biomesoplenty:magic_door 14288
biomesoplenty:magic_fence 14286
biomesoplenty:magic_fence_gate 14287
biomesoplenty:magic_hanging_sign 14405
biomesoplenty:magic_leaves 14278
biomesoplenty:magic_log 14279
biomesoplenty:magic_planks 14283
biomesoplenty:magic_pressure_plate 14290
biomesoplenty:magic_sapling 14277
biomesoplenty:magic_sign 14404
biomesoplenty:magic_slab 14285
biomesoplenty:magic_stairs 14284
biomesoplenty:magic_trapdoor 14289
biomesoplenty:magic_wood 14280
biomesoplenty:mahogany_boat 14414
biomesoplenty:mahogany_button 14212
biomesoplenty:mahogany_chest_boat 14415
biomesoplenty:mahogany_door 14209
biomesoplenty:mahogany_fence 14207
biomesoplenty:mahogany_fence_gate 14208
biomesoplenty:mahogany_hanging_sign 14395
biomesoplenty:mahogany_leaves 14199
biomesoplenty:mahogany_log 14200
biomesoplenty:mahogany_planks 14204
biomesoplenty:mahogany_pressure_plate 14211
biomesoplenty:mahogany_sapling 14198
biomesoplenty:mahogany_sign 14394
biomesoplenty:mahogany_slab 14206
biomesoplenty:mahogany_stairs 14205
biomesoplenty:mahogany_trapdoor 14210
